Date,Open,High,Low,Close,Volume,OpenInt
26-02-2014,39.248,39.687,39.091,39.33,3485620,0
27-02-2014,39.275,39.456,38.704,38.822,4535011,0
28-02-2014,38.883,39.337,38.849,39.215,4175670,0
03-03-2014,38.655,39.343,38.429,39.063,3612547,0
04-03-2014,39.477,39.952,39.248,39.798,4125816,0
05-03-2014,39.751,39.952,39.65,39.813,4520154,0
06-03-2014,40.22,40.861,40.048,40.481,7518478,0
07-03-2014,40.682,40.777,39.622,40.241,4714122,0
10-03-2014,40.15,40.184,39.674,40.055,3721492,0
11-03-2014,40.108,40.158,38.919,39.168,4967567,0
12-03-2014,38.933,39.317,38.582,39.303,2398794,0
13-03-2014,39.371,39.538,38.415,38.47,3366411,0
14-03-2014,38.306,38.562,38.043,38.189,2533657,0
17-03-2014,38.351,38.856,38.217,38.435,2086878,0
18-03-2014,38.555,39.132,38.463,39.119,1879579,0
19-03-2014,39.07,39.364,38.697,39.006,2619501,0
20-03-2014,38.945,39.215,38.684,39.056,2625452,0
21-03-2014,39.385,39.798,38.548,38.636,4011141,0
24-03-2014,38.629,38.731,37.651,38.063,2882786,0
25-03-2014,38.231,38.717,37.872,37.994,2507600,0
26-03-2014,38.161,38.568,37.994,38.001,3717549,0
27-03-2014,38.3,38.3,37.347,37.671,4315554,0
28-03-2014,37.782,38.057,37.486,37.671,2913618,0
31-03-2014,37.865,38.609,37.589,38.519,3180498,0
01-04-2014,38.711,38.998,38.463,38.822,3035245,0
02-04-2014,38.864,39.056,38.711,39.034,2786664,0
03-04-2014,39.106,39.357,38.759,38.985,2327204,0
04-04-2014,39.33,39.428,38.265,38.278,3350205,0
07-04-2014,38.271,38.337,37.155,37.436,3752155,0
08-04-2014,37.34,37.886,37.072,37.651,2674872,0
09-04-2014,38.281,38.397,37.548,38.368,2921901,0
10-04-2014,38.368,38.418,37.218,37.319,2847880,0
11-04-2014,37.072,37.319,36.353,36.439,3753855,0
14-04-2014,36.726,36.768,36.119,36.353,4113906,0
15-04-2014,36.486,36.845,35.877,36.671,3146376,0
16-04-2014,36.974,37.127,36.768,37.065,1800937,0
17-04-2014,37.108,37.903,37.016,37.733,2986317,0
21-04-2014,37.705,37.839,37.515,37.762,1717449,0
22-04-2014,37.769,38.39,37.653,37.956,2136973,0
23-04-2014,37.874,38.114,37.679,37.982,1295082,0
24-04-2014,38.136,38.333,37.672,38.171,2616206,0
25-04-2014,38.15,38.15,37.333,37.556,2288975,0
28-04-2014,37.847,37.927,36.499,37.101,4357894,0
29-04-2014,36.796,36.974,35.885,36.804,4865795,0
30-04-2014,36.892,37.333,36.608,37.312,2431096,0
01-05-2014,37.245,37.888,37.051,37.612,2132435,0
02-05-2014,37.632,37.969,37.347,37.659,3013762,0
05-05-2014,37.501,38.212,37.21,38.205,3022898,0
06-05-2014,38.031,38.288,37.605,37.982,3221269,0
07-05-2014,38.065,38.065,37.473,37.996,3213996,0
08-05-2014,37.996,38.763,37.762,38.185,3199417,0
09-05-2014,38.157,38.411,37.847,38.248,1865228,0
12-05-2014,38.375,39.096,38.303,38.95,2957549,0
13-05-2014,39.104,39.343,38.943,39.239,2122469,0
14-05-2014,39.206,39.212,38.459,38.565,3752577,0
15-05-2014,37.699,38.77,37.114,37.625,8313274,0
16-05-2014,37.556,38.065,37.231,37.996,3484169,0
19-05-2014,37.908,38.136,37.769,37.956,3971331,0
20-05-2014,37.888,37.949,37.431,37.501,2664988,0
21-05-2014,37.685,38.072,37.59,37.969,1596421,0
22-05-2014,37.975,38.466,37.903,38.347,2441975,0
23-05-2014,38.426,38.819,38.1,38.791,5084319,0
27-05-2014,38.88,39.011,38.688,38.861,1724330,0
28-05-2014,38.95,39.518,38.88,39.434,2617283,0
29-05-2014,39.483,39.621,39.11,39.328,2257439,0
30-05-2014,39.268,39.434,38.833,39.316,3688787,0
02-06-2014,39.328,39.349,38.874,39.28,1846314,0
03-06-2014,39.172,39.694,39.137,39.511,2668133,0
04-06-2014,39.369,39.687,39.328,39.667,1659225,0
05-06-2014,39.667,40.566,39.642,40.462,2654759,0
06-06-2014,40.447,40.934,40.305,40.743,1862292,0
09-06-2014,40.736,41.139,40.532,40.934,1721670,0
10-06-2014,40.849,40.912,40.447,40.664,1836116,0
11-06-2014,40.278,40.827,40.264,40.677,2042938,0
12-06-2014,40.671,40.736,40.185,40.324,2430171,0
13-06-2014,40.413,40.652,40.171,40.393,1527724,0
16-06-2014,40.44,40.645,40.151,40.271,1700891,0
17-06-2014,40.235,40.876,40.178,40.652,1924034,0
18-06-2014,40.645,40.961,40.413,40.926,1614452,0
19-06-2014,40.876,41.111,40.151,40.475,4561375,0
20-06-2014,40.013,40.779,39.938,40.58,2939076,0
23-06-2014,40.539,40.645,40.027,40.123,2079164,0
24-06-2014,40.069,40.386,39.757,39.806,1630492,0
25-06-2014,39.777,40.116,39.642,40.027,1535886,0
26-06-2014,40.041,40.088,39.635,39.925,1596520,0
27-06-2014,39.807,40.237,39.573,39.793,2194960,0
30-06-2014,39.793,39.974,39.573,39.751,1899985,0
01-07-2014,39.961,40.443,39.708,40.313,2905499,0
02-07-2014,40.23,40.549,39.988,40.173,2044472,0
03-07-2014,40.273,40.513,40.153,40.457,868050,0
07-07-2014,40.28,40.313,40.035,40.223,1371615,0
08-07-2014,40.028,40.091,39.391,39.552,2334925,0
09-07-2014,39.484,39.505,39.116,39.376,1847385,0
10-07-2014,39.039,39.192,38.761,39.096,1718546,0
11-07-2014,38.983,39.268,38.859,39.172,1709800,0
14-07-2014,39.391,39.498,39.185,39.323,2149753,0
15-07-2014,39.239,39.363,38.859,39.212,3026459,0
16-07-2014,39.363,39.518,39.328,39.419,2699935,0
17-07-2014,39.081,39.103,38.161,38.168,6363718,0
18-07-2014,38.352,38.929,38.266,38.859,2465349,0
21-07-2014,38.658,39.405,38.612,39.246,2866672,0
22-07-2014,39.448,40.259,39.412,39.946,3484838,0
23-07-2014,40.216,40.353,39.758,39.771,2100458,0
24-07-2014,39.864,39.961,39.246,39.335,3662040,0
25-07-2014,39.116,39.268,38.996,39.122,2484772,0
28-07-2014,39.096,39.122,38.679,38.957,2182208,0
29-07-2014,38.957,39.003,38.672,38.775,2894410,0
30-07-2014,38.908,39.309,38.768,39.294,1981522,0
31-07-2014,38.908,39.158,38.638,38.817,3913121,0
01-08-2014,38.597,39.031,38.457,38.804,2313894,0
04-08-2014,38.887,39.031,38.471,38.936,1383635,0
05-08-2014,38.686,38.832,38.133,38.231,2505165,0
06-08-2014,38.224,38.563,37.993,38.471,2266899,0
07-08-2014,38.741,38.755,38.05,38.097,2353073,0
08-08-2014,38.279,38.286,37.966,38.231,2551797,0
11-08-2014,38.366,38.513,38.104,38.202,1810133,0
12-08-2014,38.056,38.111,37.579,37.608,3817689,0
13-08-2014,37.703,38.043,37.504,37.912,2487150,0
14-08-2014,37.912,38.499,37.682,38.492,5026371,0
15-08-2014,40.761,40.873,39.687,39.849,8061124,0
18-08-2014,39.967,40.569,39.687,40.499,3990407,0
19-08-2014,40.499,40.66,40.251,40.528,1723781,0
20-08-2014,40.36,40.422,40.098,40.367,2668213,0
21-08-2014,40.388,40.471,40.118,40.132,1774963,0
22-08-2014,40.07,40.167,39.778,39.892,2080114,0
25-08-2014,40.057,40.244,39.849,39.961,1397472,0
26-08-2014,39.967,40.07,39.821,40.035,1284174,0
27-08-2014,40.139,40.139,39.65,39.708,1723843,0
28-08-2014,39.545,39.814,39.434,39.552,2016365,0
29-08-2014,39.674,39.793,39.505,39.559,2860923,0
02-09-2014,39.609,40.208,39.609,40.187,2912410,0
03-09-2014,40.287,40.457,40.057,40.18,2135694,0
04-09-2014,40.223,40.478,39.864,39.926,1142375,0
05-09-2014,39.849,40.173,39.656,40.083,1312287,0
08-09-2014,39.946,40.111,39.786,39.899,1944578,0
09-09-2014,39.926,40.002,39.758,39.758,1858293,0
10-09-2014,39.864,40.021,39.573,39.926,2135439,0
11-09-2014,39.807,39.946,39.729,39.856,1438969,0
12-09-2014,39.871,40.576,39.871,40.555,3743011,0
15-09-2014,40.485,40.485,39.961,40.083,2342400,0
16-09-2014,40.014,40.216,39.701,40.076,1993800,0
17-09-2014,40.139,40.824,40.083,40.754,3916514,0
18-09-2014,40.972,41.108,40.353,40.415,4142760,0
19-09-2014,40.706,40.816,40.208,40.313,3141329,0
22-09-2014,40.23,40.273,39.635,39.828,2437112,0
23-09-2014,39.622,39.778,39.383,39.434,2358580,0
24-09-2014,39.363,40.167,39.294,40.111,2384944,0
25-09-2014,40.043,40.132,39.369,39.369,2354682,0
26-09-2014,39.392,39.499,38.894,39.193,3198116,0
29-09-2014,38.874,39.664,38.79,39.645,2344865,0
30-09-2014,39.682,39.816,39.414,39.526,3057007,0
01-10-2014,39.435,39.492,38.972,38.984,3577021,0
02-10-2014,38.936,39.011,38.351,38.726,2462337,0
03-10-2014,39.004,39.547,38.957,39.478,2273817,0
06-10-2014,39.582,39.652,39.145,39.241,1668471,0
07-10-2014,39.018,39.075,38.153,38.153,2184837,0
08-10-2014,38.195,39.207,38.013,39.166,3062954,0
09-10-2014,39.011,39.039,38.174,38.174,3641875,0
10-10-2014,38.088,38.167,37.056,37.21,7400683,0
13-10-2014,37.272,37.619,36.577,36.618,3643335,0
14-10-2014,36.793,37.034,35.911,35.925,5727298,0
15-10-2014,35.273,35.987,34.545,35.925,6810007,0
16-10-2014,35.225,36.155,35.065,35.869,7730027,0
17-10-2014,36.155,37.048,36.085,36.258,5493697,0
20-10-2014,36.119,36.333,35.28,36.312,7124711,0
21-10-2014,36.667,37.48,36.667,37.458,3217483,0
22-10-2014,37.298,37.36,36.757,36.8,3115434,0
23-10-2014,37.175,37.605,37.175,37.258,2529612,0
24-10-2014,37.251,37.535,37.119,37.494,2174222,0
27-10-2014,37.416,37.535,37.182,37.451,1593396,0
28-10-2014,37.542,37.922,37.375,37.916,2471386,0
29-10-2014,37.868,37.929,37.548,37.805,2139728,0
30-10-2014,37.515,37.72,37.284,37.679,2973785,0
31-10-2014,38.25,38.436,38.048,38.344,3009825,0
03-11-2014,38.695,39.996,38.299,39.609,4701760,0
04-11-2014,39.044,39.599,38.638,38.968,5944682,0
05-11-2014,39.382,39.442,38.772,38.919,2414283,0
06-11-2014,39.172,40.16,39.044,40.12,3060677,0
07-11-2014,40.14,40.228,39.627,39.692,2535285,0
10-11-2014,39.741,40.298,39.647,40.278,2664379,0
11-11-2014,40.268,40.838,40.091,40.401,2231192,0
12-11-2014,40.053,40.288,39.78,40.198,2582227,0
13-11-2014,40.298,40.479,40.013,40.198,1861674,0
14-11-2014,40.11,40.392,40.043,40.315,1372731,0
17-11-2014,40.315,40.44,39.966,39.996,2781085,0
18-11-2014,39.034,39.919,38.84,39.569,6074797,0
19-11-2014,39.589,40.081,39.472,39.569,4137059,0
20-11-2014,39.334,40.178,39.334,40.013,2375552,0
21-11-2014,40.489,41.1,40.44,40.976,5471372,0
24-11-2014,41.157,41.216,40.721,40.976,2188503,0
25-11-2014,41.052,41.575,41.032,41.421,2798372,0
26-11-2014,41.391,41.575,41.246,41.449,1807263,0
28-11-2014,41.449,41.691,41.305,41.449,1125771,0
01-12-2014,41.401,41.44,40.324,40.334,4548496,0
02-12-2014,40.343,40.828,40.298,40.711,2077155,0
03-12-2014,40.711,41.091,40.557,40.956,2320334,0
04-12-2014,40.877,41.391,40.75,40.995,1388755,0
05-12-2014,40.956,41.206,40.808,41.023,1051292,0
08-12-2014,40.956,41.226,40.16,40.258,1470141,0
09-12-2014,39.751,40.178,39.741,40.15,1854125,0
10-12-2014,40.11,40.11,39.094,39.122,2737569,0
11-12-2014,39.286,39.937,39.268,39.392,1691948,0
12-12-2014,38.985,39.392,38.511,38.521,2408177,0
15-12-2014,38.86,38.958,37.484,37.514,4650670,0
16-12-2014,37.144,38.289,36.949,37.307,3963671,0
17-12-2014,37.184,38.782,36.94,38.561,3617412,0
18-12-2014,39.248,39.569,38.899,39.472,3200707,0
19-12-2014,39.664,40.178,39.627,40.13,3852662,0
22-12-2014,40.13,40.617,40.13,40.617,1639729,0
23-12-2014,40.711,40.74,40.11,40.12,1930635,0
24-12-2014,40.168,40.268,39.721,39.89,1471325,0
26-12-2014,40.091,40.315,40.043,40.13,606343,0
29-12-2014,40.11,40.315,40.063,40.081,1006823,0
30-12-2014,39.966,40.334,39.9,40.12,1364656,0
31-12-2014,40.14,40.529,39.664,39.701,1468327,0
02-01-2015,40.034,40.161,39.247,39.431,1574189,0
05-01-2015,39.199,39.333,38.596,38.692,2100680,0
06-01-2015,38.702,38.907,37.934,38.089,2144211,0
07-01-2015,38.421,38.702,38.197,38.596,3455797,0
08-01-2015,39.121,39.84,39.062,39.751,2176902,0
09-01-2015,39.86,39.86,39.171,39.461,1692010,0
12-01-2015,39.481,39.589,38.838,38.992,2850492,0
13-01-2015,39.343,39.569,38.237,38.449,2071088,0
14-01-2015,37.944,38.012,37.148,37.973,5280916,0
15-01-2015,38.237,38.312,36.933,36.952,2705564,0
16-01-2015,36.808,37.39,36.71,37.188,3089940,0
20-01-2015,37.36,37.585,36.71,36.877,5177642,0
21-01-2015,36.7,37.34,36.63,37.099,2799486,0
22-01-2015,37.438,38.751,37.059,38.548,4995546,0
23-01-2015,38.498,38.498,37.681,37.729,1562723,0
26-01-2015,37.709,38.079,37.399,38.06,1554457,0
27-01-2015,37.624,38.159,37.508,37.672,1752254,0
28-01-2015,37.924,37.963,36.904,36.942,2040378,0
29-01-2015,36.942,37.399,36.64,37.39,2396657,0
30-01-2015,36.952,37.255,36.66,36.718,3141713,0
02-02-2015,36.847,37.681,36.66,37.615,2580275,0
03-02-2015,37.954,38.528,37.838,38.518,3033874,0
04-02-2015,38.237,38.361,37.739,38.022,2640908,0
05-02-2015,38.129,38.712,38.129,38.431,1878629,0
06-02-2015,38.44,38.702,38.139,38.247,2774392,0
09-02-2015,38.139,38.331,37.867,37.954,3688719,0
10-02-2015,38.217,38.653,37.7,38.568,1449060,0
11-02-2015,38.538,38.702,38.139,38.237,3432495,0
12-02-2015,38.478,38.946,38.431,38.907,1355412,0
13-02-2015,38.858,39.189,38.8,39.032,2275226,0
17-02-2015,38.897,39.401,38.653,39.391,2956741,0
18-02-2015,39.977,41.026,39.77,40.384,9264962,0
19-02-2015,40.249,40.413,39.9,40.005,3844277,0
20-02-2015,39.948,40.94,39.741,40.782,3056922,0
23-02-2015,40.724,40.791,40.336,40.569,2024226,0
24-02-2015,40.462,40.93,40.442,40.89,1977102,0
25-02-2015,41.161,41.309,40.92,41.026,2410538,0
26-02-2015,41.055,41.2,40.831,41.18,1548496,0
27-02-2015,41.124,41.18,40.88,41.035,1724320,0
02-03-2015,41.161,41.551,41.161,41.512,1899851,0
03-03-2015,41.25,41.385,40.969,41.084,1682198,0
04-03-2015,40.782,40.989,40.569,40.831,1343270,0
05-03-2015,40.821,41.064,40.676,41.045,1415786,0
06-03-2015,40.782,40.88,40.336,40.374,1572240,0
09-03-2015,40.384,40.724,40.289,40.579,1535002,0
10-03-2015,40.072,40.121,39.501,39.501,2017320,0
11-03-2015,39.656,39.987,39.54,39.711,2123369,0
12-03-2015,39.85,40.092,39.83,39.958,2797627,0
13-03-2015,39.82,40.308,39.391,39.731,4839120,0
16-03-2015,40.054,40.667,39.967,40.649,2624408,0
17-03-2015,40.364,40.531,39.92,40.422,1547861,0
18-03-2015,40.299,41.2,40.024,40.95,1332571,0
19-03-2015,40.88,41.074,40.658,41.035,1116664,0
20-03-2015,41.21,41.348,41.026,41.035,2381656,0
23-03-2015,40.95,41.26,40.831,41.026,1887817,0
24-03-2015,40.959,40.959,39.87,39.948,3729655,0
25-03-2015,40.024,40.541,39.656,39.673,2855538,0
26-03-2015,39.55,39.83,39.247,39.569,1522338,0
27-03-2015,39.569,40.132,39.55,40.064,1956162,0
30-03-2015,40.464,40.794,40.271,40.66,2117950,0
31-03-2015,40.231,40.717,40.055,40.493,1702463,0
01-04-2015,40.405,40.464,39.682,40.338,2226919,0
02-04-2015,40.415,41.058,40.281,40.983,2191621,0
06-04-2015,40.622,41.127,40.454,40.864,2441885,0
07-04-2015,40.873,41.439,40.804,41.361,3152572,0
08-04-2015,41.351,41.507,40.953,41.184,2506834,0
09-04-2015,41.088,41.507,41.001,41.41,1367283,0
10-04-2015,41.71,42.452,41.488,42.442,3458429,0
13-04-2015,42.383,42.481,41.897,41.946,3805350,0
14-04-2015,41.868,42.101,41.498,41.975,1824077,0
15-04-2015,42.18,42.452,42.081,42.278,1483336,0
16-04-2015,42.043,42.258,41.965,42.033,1098151,0
17-04-2015,41.654,41.956,41.517,41.888,2394172,0
20-04-2015,42.228,42.337,42.052,42.091,1447374,0
21-04-2015,42.318,42.392,41.78,41.8,1764573,0
22-04-2015,41.635,41.75,41.293,41.625,2797260,0
23-04-2015,41.342,41.77,41.165,41.536,4076750,0
24-04-2015,41.625,41.72,41.342,41.41,2257552,0
27-04-2015,41.654,41.682,40.903,40.913,2358156,0
28-04-2015,40.824,41.234,40.513,41.108,1850501,0
29-04-2015,40.973,41.127,40.386,40.893,2217274,0
30-04-2015,40.766,40.873,40.064,40.319,1771336,0
01-05-2015,40.356,40.864,40.191,40.766,1929147,0
04-05-2015,40.814,41.011,40.642,40.873,1101814,0
05-05-2015,40.66,40.785,40.405,40.533,1287534,0
06-05-2015,40.794,40.794,40.309,40.533,958994,0
07-05-2015,40.533,40.785,40.261,40.736,1025761,0
08-05-2015,41.155,41.448,41.137,41.42,1061695,0
11-05-2015,41.313,41.74,41.313,41.536,1000847,0
12-05-2015,41.283,41.42,40.444,40.844,2686126,0
13-05-2015,40.983,41.313,40.652,40.746,2044762,0
14-05-2015,41.108,41.155,40.804,40.983,2958827,0
15-05-2015,41.068,41.184,40.923,40.973,2203436,0
18-05-2015,40.983,41.615,40.913,41.546,2016390,0
19-05-2015,40.513,41.74,40.444,41.293,5415019,0
20-05-2015,41.42,41.75,41.351,41.527,2721520,0
21-05-2015,41.488,41.645,41.127,41.244,2181668,0
22-05-2015,41.194,41.585,41.001,41.42,1523433,0
26-05-2015,41.4,41.546,40.913,40.993,1969725,0
27-05-2015,41.194,41.839,41.029,41.527,2572813,0
28-05-2015,41.37,41.625,40.301,40.687,3434730,0
29-05-2015,40.726,40.766,39.781,40.142,5153526,0
01-06-2015,40.376,40.376,39.811,39.881,2503724,0
02-06-2015,39.901,40.093,39.637,40.064,3024345,0
03-06-2015,40.261,40.309,39.901,40.055,2793217,0
04-06-2015,39.851,40.035,38.991,39.511,4198546,0
05-06-2015,39.511,39.637,39.18,39.284,1806326,0
08-06-2015,39.236,39.323,38.895,38.935,1388707,0
09-06-2015,38.915,39.304,38.817,39.101,1476350,0
10-06-2015,39.371,39.559,39.246,39.491,1836010,0
11-06-2015,39.54,39.569,39.266,39.501,1618127,0
12-06-2015,39.304,39.461,38.729,38.827,2841748,0
15-06-2015,38.624,38.624,38.253,38.515,2423414,0
16-06-2015,38.585,38.798,38.378,38.778,1459612,0
17-06-2015,38.749,38.788,38.318,38.594,1559037,0
18-06-2015,38.788,39.031,38.71,38.885,1913859,0
19-06-2015,38.788,38.925,38.485,38.485,2728060,0
22-06-2015,38.798,38.991,38.719,38.798,4011182,0
23-06-2015,38.875,38.935,38.418,38.594,2107126,0
24-06-2015,38.466,39.421,38.038,39.17,6287456,0
25-06-2015,38.788,39.491,38.378,39.031,5403174,0
26-06-2015,39.081,39.247,38.866,39.101,3429219,0
29-06-2015,38.689,38.885,37.851,37.851,2575499,0
30-06-2015,38.183,38.29,37.596,37.692,3108895,0
01-07-2015,37.995,38.396,37.861,38.356,4592050,0
02-07-2015,38.455,38.728,38.251,38.67,2211534,0
06-07-2015,38.212,38.748,38.183,38.455,2568436,0
07-07-2015,38.623,38.875,38.242,38.875,2996576,0
08-07-2015,38.574,38.574,37.821,37.861,3470674,0
09-07-2015,38.366,38.426,38.015,38.025,2290547,0
10-07-2015,38.386,38.534,38.261,38.494,2156569,0
13-07-2015,38.807,39.081,38.632,39.041,1616864,0
14-07-2015,39.13,39.723,38.974,39.56,2867203,0
15-07-2015,39.492,39.59,39.101,39.207,2300625,0
16-07-2015,39.432,39.512,39.198,39.412,1869369,0
17-07-2015,39.276,39.402,38.925,39.031,2469054,0
20-07-2015,39.14,39.207,39.031,39.14,1182377,0
21-07-2015,39.051,39.091,38.632,38.66,1188212,0
22-07-2015,38.386,39.492,38.386,39.402,3018685,0
23-07-2015,39.442,39.442,39.091,39.324,1749000,0
24-07-2015,39.188,39.247,38.317,38.406,1888304,0
27-07-2015,38.143,38.738,37.721,38.699,5385179,0
28-07-2015,39.081,39.541,38.593,39.522,2833324,0
29-07-2015,39.57,39.793,39.315,39.472,2061448,0
30-07-2015,39.333,40.105,39.15,40.028,2497812,0
31-07-2015,40.105,40.194,39.843,40.008,2300579,0
03-08-2015,39.98,40.184,39.649,40.058,2154103,0
04-08-2015,40,40.399,39.62,39.684,1482064,0
05-08-2015,40,40.244,39.753,39.783,971736,0
06-08-2015,40.008,40.018,38.991,39.198,1977685,0
07-08-2015,39.217,39.285,38.719,39.071,1548595,0
10-08-2015,39.315,39.703,39.237,39.541,1591071,0
11-08-2015,39.267,39.267,38.396,38.514,1612778,0
12-08-2015,38.153,38.212,37.39,37.995,3521135,0
13-08-2015,38.045,38.045,37.576,37.674,2915820,0
14-08-2015,37.731,37.841,37.439,37.761,2694637,0
17-08-2015,37.479,38.123,37.244,37.927,3379683,0
18-08-2015,38.212,39.422,38.103,38.123,6567760,0
19-08-2015,37.801,37.917,37.419,37.518,2794636,0
20-08-2015,37.137,37.429,36.637,36.647,2195463,0
21-08-2015,36.276,36.627,35.338,35.397,3918262,0
24-08-2015,33.209,35.182,32.799,33.883,4211800,0
25-08-2015,34.86,35.338,33.512,33.57,3892162,0
26-08-2015,34.548,34.88,33.678,34.801,3309878,0
27-08-2015,35.338,35.827,35.065,35.798,2462808,0
28-08-2015,35.613,35.817,35.318,35.671,1825766,0
31-08-2015,35.603,35.71,35.124,35.476,2614700,0
01-09-2015,34.488,34.761,33.776,33.95,3023495,0
02-09-2015,34.518,34.713,34.079,34.713,2168954,0
03-09-2015,34.791,35.288,34.704,34.928,2191164,0
04-09-2015,34.236,34.694,34.098,34.255,2885320,0
08-09-2015,34.997,35.417,34.694,35.378,1829449,0
09-09-2015,35.661,35.953,34.626,34.723,1929551,0
10-09-2015,34.791,35.212,34.626,35.036,1667043,0
11-09-2015,34.84,35.134,34.626,35.134,1477665,0
14-09-2015,35.095,35.26,34.508,34.732,2275606,0
15-09-2015,34.928,35.466,34.694,35.318,1793935,0
16-09-2015,35.318,36.023,35.232,35.681,2180213,0
17-09-2015,35.788,36.14,35.456,35.564,1861861,0
18-09-2015,35.036,35.388,34.771,34.918,3431064,0
21-09-2015,35.134,35.24,34.597,34.87,2702415,0
22-09-2015,34.38,34.518,34.137,34.246,2337017,0
23-09-2015,34.293,34.43,34.009,34.147,2008724,0
24-09-2015,33.766,33.844,33.365,33.757,2076672,0
25-09-2015,34,34.312,33.413,33.757,2786750,0
28-09-2015,33.443,33.579,32.649,32.699,2669223,0
29-09-2015,32.689,33.374,32.579,33.061,2298615,0
30-09-2015,33.393,33.737,32.991,33.638,2598048,0
01-10-2015,33.628,33.786,32.806,33.061,3073325,0
02-10-2015,32.511,33.98,32.453,33.97,3591772,0
05-10-2015,34.332,34.678,34.138,34.629,1709880,0
06-10-2015,34.422,34.5,33.834,34.198,1871305,0
07-10-2015,34.49,35.059,34.392,34.823,3153107,0
08-10-2015,34.678,35.343,34.629,35.284,2651731,0
09-10-2015,35.216,35.608,35.158,35.501,3299378,0
12-10-2015,35.353,35.451,35.138,35.264,1377624,0
13-10-2015,35.04,35.509,34.814,34.911,2432207,0
14-10-2015,34.921,35.05,34.266,34.342,1681284,0
15-10-2015,34.412,34.961,34.09,34.863,1462365,0
16-10-2015,34.971,35.293,34.659,35.059,1790373,0
19-10-2015,34.971,35.501,34.873,35.501,3761640,0
20-10-2015,35.383,35.784,35.303,35.588,2689978,0
21-10-2015,35.804,35.862,35.079,35.176,2945755,0
22-10-2015,35.303,36.205,35.274,35.363,3772207,0
23-10-2015,35.764,36.519,35.451,36.362,2788792,0
26-10-2015,36.234,36.362,35.95,36.088,1988465,0
27-10-2015,35.93,36.312,35.735,36.303,2609683,0
28-10-2015,36.312,36.853,36.03,36.764,1816706,0
29-10-2015,36.715,37.008,36.529,36.94,1380006,0
30-10-2015,36.959,37.331,36.921,36.998,2239728,0
02-11-2015,37.108,37.843,37.038,37.813,1848055,0
03-11-2015,37.539,37.743,37.391,37.5,1516331,0
04-11-2015,37.558,37.703,37.234,37.567,1601897,0
05-11-2015,37.5,37.723,37.167,37.529,1449098,0
06-11-2015,37.331,37.666,37.215,37.371,2004795,0
09-11-2015,37.274,37.311,36.724,37.157,3173531,0
10-11-2015,37.127,37.411,36.931,37.215,4429039,0
11-11-2015,37.391,37.45,36.891,36.901,2009593,0
12-11-2015,36.606,37.008,36.49,36.734,3159971,0
13-11-2015,36.636,36.814,35.892,36.03,3403579,0
16-11-2015,36.01,36.734,35.862,36.577,2541406,0
17-11-2015,35.764,37.723,35.764,37.607,7837314,0
18-11-2015,37.656,38.568,37.587,38.548,6725105,0
19-11-2015,38.37,38.9,37.539,37.723,7424738,0
20-11-2015,37.998,38.568,37.743,38.488,5559724,0
23-11-2015,38.498,39.263,38.35,39.223,6607230,0
24-11-2015,39.007,39.901,38.93,39.851,5785574,0
25-11-2015,39.771,40.664,39.656,40.507,3875080,0
27-11-2015,40.487,41.35,40.33,41.125,1975504,0
30-11-2015,41.125,41.202,40.771,40.979,3274070,0
01-12-2015,41.311,41.457,40.213,40.233,8153504,0
02-12-2015,40.243,40.626,39.558,39.607,4810130,0
03-12-2015,39.821,39.921,39.146,39.34,3382689,0
04-12-2015,39.419,40.369,39.321,40.273,2571105,0
07-12-2015,40.095,40.273,39.721,39.881,2045617,0
08-12-2015,39.791,40.448,39.607,40.34,4420908,0
09-12-2015,40.419,40.959,40.085,40.154,4218193,0
10-12-2015,40.134,40.82,39.831,40.419,3785473,0
11-12-2015,39.93,39.93,39.253,39.379,2688470,0
14-12-2015,39.409,39.721,39.097,39.439,2357847,0
15-12-2015,39.93,40.273,39.741,39.988,2240443,0
16-12-2015,40.183,40.731,39.851,40.596,2635707,0
17-12-2015,40.712,40.79,39.949,39.959,2264425,0
18-12-2015,39.741,39.891,39.273,39.291,3433890,0
21-12-2015,39.692,40.293,39.626,40.007,1770780,0
22-12-2015,40.183,40.497,39.891,40.389,1676962,0
23-12-2015,40.78,41.017,40.556,40.929,1541765,0
24-12-2015,40.949,41.409,40.83,41.291,892531,0
28-12-2015,41.172,41.232,40.683,40.939,1488227,0
29-12-2015,41.232,41.625,41.075,41.506,1793498,0
30-12-2015,41.506,41.526,41.162,41.321,851515,0
31-12-2015,41.167,41.611,40.988,41.079,1476765,0
04-01-2016,40.342,40.47,39.636,39.979,3345785,0
05-01-2016,40.018,40.235,39.636,39.842,2633248,0
06-01-2016,39.538,40.275,39.349,40.018,2141021,0
07-01-2016,39.439,39.449,38.132,38.317,3566226,0
08-01-2016,38.535,39.011,37.793,37.916,3803208,0
11-01-2016,38.034,38.221,36.756,37.278,2868727,0
12-01-2016,37.758,37.907,36.988,37.523,2024751,0
13-01-2016,37.68,37.798,36.074,36.216,4281433,0
14-01-2016,36.294,37.219,35.911,36.952,2944817,0
15-01-2016,36.03,36.904,35.911,36.463,3047627,0
19-01-2016,36.981,37.258,36.148,36.55,2551067,0
20-01-2016,36.04,36.952,35.5,36.608,2512990,0
21-01-2016,36.698,37.17,36.168,36.579,2339237,0
22-01-2016,37.248,37.514,36.924,37.315,1867085,0
25-01-2016,36.746,37.365,36.746,36.952,1863799,0
